0	0.000000
1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.012937
42	0.069674
43	0.124000
44	0.175947
45	0.225548
46	0.272843
47	0.317874
48	0.360687
49	0.401331
50	0.439857
51	0.476321
52	0.510778
53	0.543287
54	0.573908
55	0.602704
56	0.629736
57	0.655070
58	0.678771
59	0.700903
60	0.721534
61	0.740728
62	0.758553
63	0.775074
64	0.790356
65	0.804466
66	0.817467
67	0.829423
68	0.840397
69	0.850450
70	0.859642
71	0.868033
72	0.875679
73	0.882636
74	0.888959
75	0.894699
76	0.899908
77	0.904633
78	0.908920
79	0.912815
80	0.916359
81	0.919592
82	0.922552
83	0.925274
84	0.927792
85	0.930136
86	0.932335
87	0.934414
88	0.936398
89	0.938308
90	0.940164
91	0.941981
92	0.943776
93	0.945561
94	0.947345
95	0.949138
96	0.950945
97	0.952771
98	0.954618
99	0.956488
100	0.958379
101	0.960289
102	0.962213
103	0.964146
104	0.966083
105	0.968014
106	0.969933
107	0.971828
108	0.973690
109	0.975509
110	0.977274
111	0.978974
112	0.980598
113	0.980935
114	0.981276
115	0.981610
116	0.981961
117	0.982272
118	0.982582
119	0.982903
120	0.983297
121	0.983629
122	0.983921
123	0.984202
124	0.984491
125	0.984626
126	0.985271
127	0.991289
128	0.991291
129	0.991308
130	0.991315
131	0.991328
132	0.991345
133	0.991359
134	0.991385
135	0.991448
136	0.991460
137	0.991538
138	0.991607
139	0.991639
140	0.990848
141	1.000000
142	1.000000
143	1.000000
144	1.000000
145	1.000000
146	1.000000
147	1.000000
148	1.000000
149	1.000000
150	1.000000
151	1.000000
152	1.000000
153	1.000000
154	1.000000
155	1.000000
156	1.000000
157	1.000000
158	1.000000
159	1.000000
160	1.000000
161	1.000000
162	1.000000
163	1.000000
164	1.000000
165	1.000000
166	1.000000
167	1.000000
168	1.000000
169	1.000000
170	1.000000
171	1.000000
172	1.000000
173	1.000000
174	1.000000
175	1.000000
176	1.000000
177	1.000000
178	1.000000
179	1.000000
180	1.000000
181	1.000000
182	1.000000
183	1.000000
184	1.000000
185	1.000000
186	1.000000
187	1.000000
188	1.000000
189	1.000000
190	1.000000
191	1.000000
192	1.000000
193	1.000000
194	1.000000
195	1.000000
196	1.000000
197	1.000000
198	1.000000
199	1.000000
200	1.000000
201	1.000000
202	1.000000
203	1.000000
204	1.000000
205	1.000000
206	1.000000
207	1.000000
208	1.000000
209	1.000000
210	1.000000
211	1.000000
212	1.000000
213	1.000000
214	1.000000
215	1.000000
